yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
99062023,9906,2023,MO0820100,MO0820100,,N,N,,I,BOWLING GREEN,BOWLING GREEN,Bowling Green,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4213,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,PIKE,Not Specified,Y,Y,Y
99072023,9907,2023,MO0820300,MO0820300,,N,N,,I,LOUISIANA,LOUISIANA,Louisiana,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,3242,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,PIKE,Not Specified,Y,Y,Y
99092023,9909,2023,MO0830000,MO0830000,,N,N,,I,PLATTE,PLATTE,Platte,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,31841,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,62,29,91,16,27,43,2.4,4.2,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99102023,9910,2023,MO0830100,MO0830100,,N,N,,I,PARKVILLE,PARKVILLE,Parkville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,9131,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,1,1,1.4,1.5,2005-10-01,2020-08-01,2020-08-01,2020-10-01,2020-10-01,2020-10-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99112023,9911,2023,MO0830200,MO0830200,,N,N,,I,PLATTE CITY,PLATTE CITY,Platte City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4833,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,3,0,3,2.5,2.5,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99122023,9912,2023,MO0830300,MO0830300,,N,N,,I,PLATTE WOODS,PLATTE WOODS,Platte Woods,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,389,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2022-05-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99132023,9913,2023,MO0830400,MO0830400,,N,N,,I,WESTON,WESTON,Weston,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1801,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,2.2,2.2,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99142023,9914,2023,MO0830500,MO0830500,,N,N,,I,RIVERSIDE,RIVERSIDE,Riverside,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,4575,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,1,21,4,9,13,5.2,7.4,2005-10-01,2020-06-01,2020-06-01,2020-07-01,2020-07-01,2020-07-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99162023,9916,2023,MO0830700,MO0830700,,N,N,,I,NORTHMOOR,NORTHMOOR,Northmoor,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,292,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,1,0,1,13.7,13.7,2005-10-01,2021-06-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99212023,9921,2023,MO0831400,MO0831400,,N,N,,I,TRACY,TRACY,Tracy,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,323,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2005-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99222023,9922,2023,MO0831500,MO0831500,,N,N,,I,WEATHERBY LAKE,WEATHERBY LAKE,Weatherby Lake,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2110,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,1,4,0,0,0,1.4,1.9,2005-10-01,2020-01-01,2020-01-01,2020-02-01,2020-02-01,2020-02-01,N,PLATTE,"Kansas City, MO-KS",Y,Y,Y
99252023,9925,2023,MO0840000,MO0840000,,N,N,,I,POLK,POLK,Polk,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,19481,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,22,5,27,0,11,11,1.1,2.0,2005-10-01,2020-11-01,2020-11-01,2021-01-01,2021-01-01,2021-01-01,N,POLK,"Springfield, MO",Y,Y,Y
99262023,9926,2023,MO0840100,MO0840100,,N,N,,I,BOLIVAR,BOLIVAR,Bolivar,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,11321,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,16,2,18,2,5,7,1.6,2.2,2005-10-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,2019-02-01,N,POLK,"Springfield, MO",Y,Y,Y
99272023,9927,2023,MO0840200,MO0840200,,N,N,,I,HUMANSVILLE,HUMANSVILLE,Humansville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,947,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,0,1,2.1,2.1,2005-10-01,2021-04-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,POLK,"Springfield, MO",Y,Y,Y
99282023,9928,2023,MO0840900,MO0840900,,N,N,,I,FAIR PLAY,FAIR PLAY,Fair Play,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,446,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,4.5,4.5,2005-10-01,2022-01-01,2023-01-01,2023-01-01,2023-06-01,2023-01-01,N,POLK,"Springfield, MO",Y,Y,Y
99292023,9929,2023,MO0841400,MO0841400,,N,N,,I,PLEASANT HOPE,PLEASANT HOPE,Pleasant Hope,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,686,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,POLK,"Springfield, MO",Y,Y,Y
99302023,9930,2023,MO0850000,MO0850000,,N,N,,I,PULASKI,PULASKI,Pulaski,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,39378,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,15,14,29,3,7,10,0.5,1.0,2005-10-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,PULASKI,Not Specified,Y,Y,Y
99312023,9931,2023,MO0850100,MO0850100,,N,N,,I,CROCKER,CROCKER,Crocker,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,915,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,1,0,1,2.2,2.2,2005-10-01,2020-08-01,2020-08-01,2020-10-01,2020-10-01,2020-10-01,N,PULASKI,Not Specified,Y,Y,Y
99322023,9932,2023,MO0850200,MO0850200,,N,N,,I,DIXON,DIXON,Dixon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1213,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,1,2,4.1,4.9,2005-10-01,2021-01-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,N,PULASKI,Not Specified,Y,Y,Y
99332023,9933,2023,MO0850300,MO0850300,,N,N,,I,RICHLAND,RICHLAND,Richland,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1738,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.2,1.2,2005-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,"CAMDEN, LACLEDE, PULASKI",Not Specified,Y,Y,Y
99342023,9934,2023,MO0850400,MO0850400,,N,N,,I,ST. ROBERT,ST. ROBERT,St. Robert,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5453,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2005-10-01,2020-10-01,2020-10-01,2020-12-01,2020-12-01,2020-12-01,N,PULASKI,Not Specified,Y,Y,Y
99352023,9935,2023,MO0850500,MO0850500,,N,N,,I,WAYNESVILLE,WAYNESVILLE,Waynesville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5439,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,0,0,0,2.0,2.0,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,PULASKI,Not Specified,Y,Y,Y
99362023,9936,2023,MO0860000,MO0860000,,N,N,,I,PUTNAM,PUTNAM,Putnam,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,2944,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2022-03-01,2022-07-01,2022-07-01,2023-08-01,2022-07-01,N,PUTNAM,Not Specified,Y,Y,Y
99382023,9938,2023,MO0870000,MO0870000,,N,N,,I,RALLS,RALLS,Ralls,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,7962,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,RALLS,Not Specified,Y,Y,Y
99392023,9939,2023,MO0870100,MO0870100,,N,N,,I,CENTER,CENTER,Center,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,529,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,RALLS,Not Specified,Y,Y,Y
99402023,9940,2023,MO0870200,MO0870200,,N,N,,I,NEW LONDON,NEW LONDON,New London,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,967,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,RALLS,Not Specified,Y,Y,Y
99412023,9941,2023,MO0870300,MO0870300,,N,N,,I,PERRY,PERRY,Perry,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,682,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.5,1.5,2005-10-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,RALLS,Not Specified,Y,Y,Y
99422023,9942,2023,MO0880000,MO0880000,,N,N,,I,RANDOLPH,RANDOLPH,Randolph,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,9498,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,RANDOLPH,Not Specified,Y,Y,Y
99442023,9944,2023,MO0880200,MO0880200,,N,N,,I,HUNTSVILLE,HUNTSVILLE,Huntsville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1356,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,RANDOLPH,Not Specified,Y,Y,Y
99452023,9945,2023,MO0880300,MO0880300,,N,N,,I,MOBERLY,MOBERLY,Moberly,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,13873,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2005-10-01,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,RANDOLPH,Not Specified,Y,Y,Y
99462023,9946,2023,MO0890000,MO0890000,,N,N,,I,RAY,RAY,Ray,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,11626,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,13,9,22,5,6,11,1.5,2.8,2005-10-01,2021-01-01,2021-01-01,2021-03-01,2021-03-01,2021-03-01,N,RAY,"Kansas City, MO-KS",Y,Y,Y
99472023,9947,2023,MO0890100,MO0890100,,N,N,,I,HARDIN,HARDIN,Hardin,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,558,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,0,0,0,1,0,1,1.8,1.8,2005-10-01,2021-08-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,RAY,"Kansas City, MO-KS",Y,Y,Y
99482023,9948,2023,MO0890200,MO0890200,,N,N,,I,RICHMOND,RICHMOND,Richmond,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5936,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,1,1,2,2.0,2.4,2005-10-01,2021-02-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,RAY,"Kansas City, MO-KS",Y,Y,Y
99492023,9949,2023,MO0890300,MO0890300,,N,N,,I,LAWSON,LAWSON,Lawson,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,2518,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,1,2,2.8,3.2,2005-10-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,2019-09-01,N,"CLAY, RAY","Kansas City, MO-KS",Y,Y,Y
99522023,9952,2023,MO0890900,MO0890900,,N,N,,I,ORRICK,ORRICK,Orrick,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,735,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,RAY,"Kansas City, MO-KS",Y,Y,Y
99542023,9954,2023,MO0900000,MO0900000,,N,N,,I,REYNOLDS,REYNOLDS,Reynolds,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,5779,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,N,,,,,,,,,2005-10-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,REYNOLDS,Not Specified,Y,Y,Y
99572023,9957,2023,MO0910000,MO0910000,,N,N,,I,RIPLEY,RIPLEY,Ripley,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,8937,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,5,14,0,7,7,1.0,2.3,2005-10-01,2020-11-01,2020-11-01,2020-12-01,2020-12-01,2020-12-01,N,RIPLEY,Not Specified,Y,Y,Y
99582023,9958,2023,MO0910100,MO0910100,,N,N,,I,DONIPHAN,DONIPHAN,Doniphan,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1792,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2005-10-01,2020-01-01,2020-01-01,2020-07-01,2020-07-01,2020-07-01,N,RIPLEY,Not Specified,Y,Y,Y
99602023,9960,2023,MO0920000,MO0920000,,N,N,,I,ST. CHARLES,ST. CHARLES,St. Charles,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,31,7,38,4,9,13,0,0,2005-10-01,2019-06-01,2019-06-01,2019-09-01,2019-09-01,2019-09-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99612023,9961,2023,MO0920100,MO0920100,,N,N,,I,O'FALLON,O'FALLON,O'Fallon,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,94702,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,107,15,122,11,23,34,1.2,1.6,2005-10-01,2020-02-01,2020-02-01,2020-03-01,2020-03-01,2020-03-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99622023,9962,2023,MO0920300,MO0920300,,N,N,,I,ST. CHARLES,ST. CHARLES,St. Charles,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,71408,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,110,13,123,9,19,28,1.7,2.1,2005-10-01,2012-01-01,2012-01-01,2019-02-01,2013-01-01,2013-01-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99632023,9963,2023,MO0920400,MO0920400,,N,N,,I,ST. PETERS,ST. PETERS,St. Peters,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,58937,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,79,5,84,9,21,30,1.5,1.9,2005-10-01,2009-08-01,2009-08-01,2019-01-01,2013-03-01,2013-03-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99642023,9964,2023,MO0920500,MO0920500,,N,N,,I,WENTZVILLE,WENTZVILLE,Wentzville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,48383,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,69,4,73,14,16,30,1.7,2.1,2005-10-01,2017-05-01,2017-05-01,2019-02-01,2017-07-01,2017-07-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99662023,9966,2023,MO0920700,MO0920700,,N,N,,I,COTTLEVILLE,COTTLEVILLE,Cottleville,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,5834,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,1,0,1,2.2,2.2,2005-10-01,2020-02-01,2020-02-01,2020-03-01,2020-03-01,2020-03-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99672023,9967,2023,MO0920900,MO0920900,,N,N,,I,LAKE ST. LOUIS,LAKE ST. LOUIS,Lake St. Louis,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,19169,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,35,0,35,3,11,14,2.0,2.6,2005-10-01,2020-09-01,2020-09-01,2020-10-01,2020-10-01,2020-10-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99682023,9968,2023,MO0921200,MO0921200,,N,N,,I,FORISTELL,FORISTELL,Foristell,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,621,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,8.1,8.1,2005-10-01,2020-12-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,N,"ST CHARLES, WARREN","St. Louis, MO-IL",Y,Y,Y
99702023,9970,2023,MO0921400,MO0921400,,N,N,,I,ST. CHARLES COMM COLLEGE,ST. CHARLES COMM COLLEGE,St. Charles Community College,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,University or College,0,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,0,9,2,2,4,0,0,2005-10-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,ST CHARLES,"St. Louis, MO-IL",Y,Y,Y
99742023,9974,2023,MO0930000,MO0930000,,N,N,,I,ST. CLAIR,ST. CLAIR,St. Clair,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,7020,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,38,53,3,26,29,2.6,11.7,2005-10-01,2020-12-01,2020-12-01,2021-02-01,2021-02-01,2021-02-01,N,ST CLAIR,Not Specified,Y,Y,Y
99752023,9975,2023,MO0930100,MO0930100,,N,N,,I,APPLETON CITY,APPLETON CITY,Appleton City,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1075,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,0,0,0,1,0,1,0.9,0.9,2005-10-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,ST CLAIR,Not Specified,Y,Y,Y
99762023,9976,2023,MO0930200,MO0930200,,N,N,,I,OSCEOLA,OSCEOLA,Osceola,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,965,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.1,2.1,2005-10-01,2020-04-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,ST CLAIR,Not Specified,Y,Y,Y
99782023,9978,2023,MO0940000,MO0940000,,N,N,,I,ST. FRANCOIS,ST. FRANCOIS,St. Francois,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,County,24965,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,51,14,65,11,13,24,2.5,3.6,2005-10-01,2020-10-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,ST FRANCOIS,Not Specified,Y,Y,Y
99792023,9979,2023,MO0940100,MO0940100,,N,N,,I,BISMARCK,BISMARCK,Bismarck,,A,28,Missouri,MO,MO,4,West North Central,2,Midwest,Region II,City,1245,23376,MOUCR0001,Missouri State Highway Patrol UCR Program Office CRID/CJIS Section,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,3,0,3,4.0,4.0,2005-10-01,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,ST FRANCOIS,Not Specified,Y,Y,Y
